Name	C3L-00004	C3L-00010	C3L-00011
MRPL21	-0.2135452832810002	-0.5019976803248021	
MRPL22	-0.1578772679912	-0.6864067462059006	-0.0641934398217998
MRPL23	-0.2288652302453009	-0.5527628556841008	-0.1466890544561997
MRPL24	-0.2353568541131991	-0.3258637549675001	-0.1375292582985992
MRPL27	-0.1628409009152988	-0.7670338685916995	-0.0835410298998979
MRPL28	-0.1953378437149985	-0.6860528329456982	-0.1676409688749985
MRPL3		-0.7380120683403	-0.083515337695399
MRPL30	-0.1834075333523017	-0.866516749764802	-0.1091930449513007
MRPL32	-0.1067492229992979		-0.0804871135259971
MRPL33	-0.3543432623790999	-0.6106484656720994	-0.2480176405030008
MRPL34		-0.7774504288239008	-0.1727991351336015
MRPL35	0.2221590371060991	-0.5684294009560985	0.378050042327299
MRPL37	-0.2831730814218999	-0.7944671450413985	-0.1213006717353976
MRPL38	-0.2732419420363997		-0.1137967413128996
MRPL39	-0.2865957396017009	-0.7967007753389979	-0.1177928521566009
MRPL4	-0.2838658828913978	-0.3993565471092992	-0.055579027502901
MRPL40	0.0213007883751004	-0.2543683816099999	-0.1002998520716005
MRPL41	-0.2877469866923015	-0.8350562803024033	-0.2145983913605
MRPL42	-0.0771708187348992	-0.0183323163807997	-0.1610808922842999
MRPL43	-0.2472578678626966	-0.3408344403502993	-0.1076051420970998
MRPL44		-0.8909858014267975	-0.1692461999366976
MRPL45		-0.4695846611152986	-0.1139287511455968
MRPL46	0.0056757900906987	-0.6579737396744995	-0.2014428722108015
MRPL47	-0.021831973945499	-0.5580161696082016	
MRPL48	-0.1144208605402994	-0.6045181243913014	-0.1248644230967989
MRPL49	-0.1710565910431007	-0.8884933795102015	-0.2134040284374023
MRPL50	-0.4334081434503005	-0.3014418745610996	-0.1205403882092
MRPL51	-0.2074422227764998	-0.5465836466559004	0.0401046567199011
MRPL52	-0.3821809631249983	-0.6194588560354006	-0.1396803661415972
MRPL53	-0.1195372984887015	-0.707514230104799	-0.0725407193258007
MRPL54	-0.1962935349144991	-0.4609355858588982	-0.2284508982557973
MRPL55	-0.0866959928486004	-0.5911900541075994	-0.0582023547427006
MRPL57	-0.4485812464647018	-0.856625669234301	-0.0964606092688988
MRPL58		-0.5874089253368985	-0.0678508991000974
MRPL9	-0.2318587036810022	-0.6752850221797999	-0.1545094885666031
MRPS10	-0.0768345409089974	-0.6804405886739991	-0.3626474758850974
MRPS11	-0.1853693167230012	-0.8134500191731	-0.4078796082950013
MRPS12	-0.0078411805250979	-0.8366615145668987	-0.341414513320199
MRPS14	0.026617294575601	-0.7761066136028987	
MRPS15	-0.0465561574989976	-0.6731407464836004	-0.2552291115960976
MRPS16	-0.3624027359852988	-0.6952604481967981	-0.3850091092763002
MRPS17	-0.2946021294552991		-0.5707836786044993
MRPS18A	-0.1662738966013001	-0.742941463874299	-0.0464805893025009
MRPS18B	-0.2070605713518993	-0.944458810716899	-0.4222040272506965
MRPS18C	-0.2578609977435989		
MRPS2	-0.1261601697034002		-0.3663681142230005
MRPS21	-0.1785506513240022	-0.925690637519601	
MRPS22	-0.2022216221365979	-1.1503749059895014	-0.4471945120916984
MRPS23	-0.1162246685582033	-0.7846046608792001	-0.3987755344230024
MRPS24	-0.1939478431793019	-0.8681275911972008	-0.2810291056968026
MRPS25	-0.3308025224375014	-0.7549581416013993	-0.4231685997046988
MRPS26	-0.2381374442297002		-0.4461119960983027
MRPS27	-0.3456449569663	-0.7621132092741973	-0.3251378874821
MRPS28	-0.1411835854919979		-0.3441822346773975
MRPS30	-0.2579001427906994	-0.6513279820909013	-0.0739292589356992
MRPS31	-0.2031630450017978	-0.987662704267798	-0.4051001384059987
MRPS33	-0.3295078101075006	-0.9021188984617012	-0.3607474351804001
MRPS34	-0.1038930635637988	-0.698817143454999	-0.1204109829605997
MRPS35		-0.850130459008799	
MRPS36	-0.3020413343459971	-1.256485518542	-0.5768860073838978
MRPS5	-0.0948794301261024		-0.2416300972213001
MRPS6	-0.2599241280938002	-1.1109558528897026	
MRPS7	-0.1549207117285007	-0.6844095879600011	-0.3146995881613001
MRPS9	-0.1071336656725989	-0.9210827810723003	-0.3728356625359978
MRRF	-0.1017264553738002	-0.7000909821862003	-0.4653946440006998
MRS2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MRTFA	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MRTFB	0.2636675070138992	0.1375580234597997	-0.0358610618234002
MRTO4	0.325490776207701	0.3297898294858008	0.5227827718241009
MRVI1	-0.1545331475399009	-0.4054575875158016	-0.2379868534167002
MS4A4A	-0.0226493674036753		
MS4A6A	-0.0226493674036753	-0.0410703959056602	
MSANTD2	0.1172447009024999	0.3284533279618991	0.0085235909200107
MSH2	0.1310261786940998	0.138393576896501	0.4062944742878009
MSH3	0.2671929301240006	0.0002186737966986	0.1876985354395976
MSH6	0.1562936305971973	0.2738830425799996	0.4712882118079982
MSI1	-0.0226493674036753	0.2757672864333002	0.0085235909200107
MSI2	-0.2199090364360003	0.3916586445057625	0.0205320171269002
MSL1	-0.2080492156751993		0.0085235909200107
MSL2	-0.0226493674036753	0.4443045579574019	0.0001549280428
MSL3	0.3743756569394029	0.0567596715551026	
MSLN	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MSMO1	-0.0226493674036753	0.2557783969554031	
MSN	0.2630060498752016		0.1400470422844009
MSR1	0.0426621920570013	0.3182024504942014	0.5687312421185027
MSRA	-0.0732184194421989	-0.8934270079762	-0.6461000438756983
MSRB1	0.0857369173144988		-0.2884600161677006
MSRB2	0.1120722095150981	-0.6031306181804013	-0.3395465147135006
MSRB3	-0.2611406420889005	-0.1888331530527978	-0.2517817234902999
MST1	-0.5180301482020013	0.7365250501922987	-0.2037064918028015
MST1R	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MSTO1			
MT-ATP6	-0.0885837126867023	-0.5272858105937032	-0.3785952264522016
MT-ATP8	-0.2574449753247024	0.1582746001594977	-0.4183907695248017
MT-CO1	-0.7050899828355988	-1.1476325592375003	-0.9310104302864984
MT-CO2	-0.6200143802966984	-1.1133990179109965	-0.9523457802056968
MT-CO3	-0.8231700185225002	-0.9402259840936972	-0.8094206687010974
MT-CYB	-0.0226493674036753	-0.5732495340417999	0.0085235909200107
MT-ND1	-1.2850498559933996	-0.7857077510128008	-0.5508359976013999
MT-ND2	-0.4223516106190992	-1.542503600057998	-1.1195557198194983
MT-ND3	-0.0226493674036753	-0.0410703959056602	-0.660078200837301
MT-ND4	-0.5141049782468022	-0.7323749154249022	-0.6534480865111013
MT-ND5	-0.4318441521016005	-0.8811317124456012	-0.6389043662649989
MT-ND6		-0.0410703959056602	-0.6278603392744984
MT1A	-0.0226493674036753	-2.844006675301	-0.7325849132464022
MT1B	-1.9394185189869968	-3.363260768966299	
MT1E	-2.5571819837285013		-1.0250276237680005
MT1F	-2.5465472917653003	-2.921551451787902	-1.3953156924651005
MT1G	-1.7404117955049867	-3.320802954376434	-0.8741688485941284
MT1H	-2.6758719134177014	-4.050571458400899	-1.5700640617902015
MT1M	-1.0087739621436	-0.0410703959056602	0.0085235909200107
MT1X		-3.2871939578973013	-0.3387230218092015
MT2A	-1.5602787423527005	-2.7932683259705016	-0.3459203070238033
MT3	-2.1246218304933	-1.0028836826575969	-0.5808229435067993
MTA1	-0.0648534383631975	-0.1414515834058001	-0.0177360082912975
MTA2	0.3066834416944993	0.1626739866660998	0.1719010594259985
MTA3	-0.1320403159886005	-0.0278900261581007	0.2874370780908997
MTAP	0.299198716636699		-0.3553813619519986
MTCH1	-0.1602147071012005	-0.0728755585568983	-0.2414474756219001
MTCH2	-0.6242438848870009	0.0062289636863773	0.3277369961043779
MTCL1	0.1472458985384009		0.2373102564462997
MTDH	-0.2126851376741001	0.0377934796650016	0.3065885544266002
MTERF1	-0.6288336754689007	-0.7260684071951999	-0.2384464693795003
MTERF3	-0.5557903086721013	-0.3272887271932987	-0.0871260100916018
MTERF4	0.0612500491617993	-0.0010151424395026	0.0893019829562966
MTF1	0.0293833512083984	0.0925573960170992	0.0085235909200107
MTF2	-0.0001467052910015	-0.0410703959056602	0.0085235909200107
MTFMT	-0.4464578878741995	-0.8169846774333998	-0.4055218446452003
MTFP1	0.4159873242303007	-0.0621203419484004	-0.1884029812496983
MTFR1	0.1359359025553992	-0.1636231110290005	-0.172451410512302
MTFR1L	-0.0176590880505997	-0.4296301649387999	-0.2210951007896007
MTG1	-0.3477465511980995	-0.8118928419231999	0.0600065901492997
MTG2		-1.2343033087905972	0.0340239622672023
MTHFD1	0.1560435738987991	-0.2457502951580003	-0.2746907929884017
MTHFD1L		-0.0410703959056602	0.0085235909200107
MTHFD2	0.1435203414320014	-0.0410703959056602	0.935785752859502
MTHFD2L	-0.876920015770299	-1.738482140077501	0.0085235909200107
MTHFR	0.3488956993687004	0.3482331487732999	-0.1844377410011013
MTHFS	0.0502430947619032	-0.9265152301814972	-0.7736910821106981
MTHFSD	0.2042893478419003	1.104036321673145	
MTIF2	-0.2640534840443997		
MTIF3	-0.0172593559155985		-0.4499421640247973
MTM1	0.0280589050695994	-0.1796793599120008	-0.288163108413201
MTMR1	0.2164006976184005	0.0071675450379977	-0.0887329817416997
MTMR10	-0.0730469679154986	0.0144095974556996	-0.2756957850049985
MTMR11	-0.5804977700649978	0.1127042946241018	-0.5064673011530978
MTMR12	0.2701323307605996	0.1072710115816982	-0.130355978087902
MTMR14	0.3682531105458012	0.0608019833332989	-0.0367143576779014
MTMR2	0.1523409963900021	0.2352101263644996	0.0750416533412022
MTMR3	0.1106517490365988	-0.0535287173598994	0.0558702844767005
MTMR4	0.2829027376696977	-0.0410703959056602	0.3558317090228974
MTMR6	0.166555894398801	0.2485727696721014	-0.0117668392049986
MTMR9	0.2035075829328007	0.2846270601709015	
MTO1	-0.0767561426476	-0.5344287823896998	-0.3368680240477992
MTOR	-0.0003769061680998	0.1142891605413005	0.189897128146601
MTPAP	-0.0163289673446022	-0.7393622629884007	-0.1103753627794006
MTPN	0.1218052200429013	0.2103777887861007	0.2443955305671998
MTR	0.5578784237334986	0.2279127608291986	0.0690583888745983
MTREX	0.2482564348393018	0.1745265634523	0.2111041092343021
MTRF1	-0.0859695922755001	-0.5759970616972012	-0.6965354054662001
MTRF1L	-0.1441267217121976	-0.5494782382554994	-0.3652910050342975
MTRR	0.6941867379061007	0.2870603488518029	0.0962722217460018
MTSS1L		0.066909487071701	0.491933189286403
MTTP	-1.3325931185881004	-1.4786548612259978	-0.9531813140548984
MTURN	-0.377106652008802	-0.738622483223601	-0.4841287467940987
MTUS1	-0.269164231266597	0.0880354022811999	-0.4821687781306991
MTX1	-0.1411839563069997	-0.7587560448708004	
MTX2	-0.2525777726553997	-1.2064088644897986	
MTX3	-0.2234463878628006	-0.4825302710055013	-0.2672899064478003
MUC1		-0.2848223650649011	-0.8165981958967983
MUC13	-1.3933434224350982	-2.3194796366488006	
MUC15	-0.0226493674036753	-0.5124402674203985	-0.7328023482489989
MUC19	-1.1589161175312022	-1.9095633872765028	-0.012298903220401
MUC20	-0.3706940234817999	-0.0410703959056602	-0.3958333043802007
MUC5AC	-0.0226493674036753		0.0085235909200107
MUC5B	-0.7485192767298976	1.436168774810703	-0.2958253220509981
MUL1	-0.0327782848181001	-0.0410703959056602	-0.0858146998161011
MUM1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MUSTN1	-0.8401472343509013		-1.2563233822750028
MUT	-0.7625946294648998		
MUTYH	-0.0226493674036753		0.0085235909200107
MVB12A	0.0903146817425018	0.0929966966779005	0.1410415283683015
MVB12B	-0.0973096227726984	-0.0410703959056602	-0.2286673346544993
MVD	0.3727505603009007	0.0950931865874978	0.4040064572984008
MVK	0.1391026597906979	-0.0536440318032021	-0.3113289109132004
MVP	0.4642211686153992	0.0656506681317986	0.1121282368784974
MX1	0.2482709162721016	1.0605114736830004	-0.4291993667462002
MX2	0.3305775246200007	0.6165963457491017	-0.041978494745198
MXD4	-0.0226493674036753	-0.0410703959056602	
MXRA5	-1.1650913251082002	-0.3069858385404985	0.6035818029005995
MXRA7	-0.359546136377201	-0.736696432872197	1.557847794982102
MXRA8	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MYADM	0.0868094778383009	0.507582148088602	-0.1734857229580982
MYB	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MYBBP1A	0.4220452553377	0.1746470657211993	0.4460357853508015
MYCBP	0.0584207431705009	0.2012009645643999	0.0185688198063011
MYCBP2	0.2183041310922001	0.0996352765342009	-0.0062347115964982
MYCT1		0.0852577598607986	-0.3408237715824995
MYD88		0.4306872728087008	0.1936613131277021
MYDGF	0.3743527514486012	-0.1935202901909996	0.5198762713148994
MYEF2	-0.0569488923496983	0.0432284596736991	-0.3367388499345977
MYH10	-0.3458308594479397	0.3517418287360601	0.3855530858107269
MYH14	-0.0550727858866011		-0.3190620479105988
MYH7B	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MYH9	0.0468718699598013	0.1182295399601009	0.0370020507684004
MYL1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MYL12A	-0.2657030546689967	0.2914014424910007	-0.2349813999484986
MYL3	-0.8527752688641996	-0.7759229719736993	-0.9571599450144
MYL4	-0.5939150921163011	-0.4375053515162008	-0.0424495689382986
MYL6	0.6322709589728633	0.6636700431051715	0.5595750715594502
MYL6B	0.1274225139420012	-0.1829957884642965	-0.0386136664352996
MYL9	-0.3825619475465984	-0.321130795236197	-0.2794710726381986
MYLK	1.0885737252651346	0.9061258803040616	0.2418741106039768
MYLK3	-0.0226493674036753	-0.8907762485539017	0.0085235909200107
MYO10	-0.021543181713298	-0.434636431032498	0.0979226384118021
MYO15B	0.3492613171755999	0.3876335711064023	-0.3380124872275978
MYO18A	0.4160728673484009	0.0942192535561012	0.0399821077279014
MYO19			-0.2030159629915005
MYO1B		-0.0410703959056602	0.0085235909200107
MYO1C	0.923081601606455	0.8518612503077102	0.4074640706578505
MYO1D	-0.5094805891210008	-0.2374858764011981	
MYO1E	0.0979455770674988	0.1725029289447981	0.5393603167997973
MYO1F	0.8872295326096022	0.3880335920313022	0.1071839169464005
MYO1G	0.5348146538050003	0.403614361482198	-0.0283465173781998
MYO3B	-0.0226493674036753	-0.0410703959056602	-0.2210317400372972
MYO5A	0.3298095027029966	-0.0561308217927027	0.2011148402412992
MYO5B		0.1295313884696974	-0.3626069204055007
MYO5C	-0.4671995812652021	-0.237382148927299	-0.4184797530338002
MYO6	-0.1679498947823993		-1.1582464214734998
MYO7A	-0.1174857077836009		-0.3814026580656993
MYO7B	-1.3678608552563	-0.0241881405149015	-0.7436969876746993
MYO9A	0.2795648340725022	0.2964849492320028	-0.0171714368756994
MYO9B	0.4082373932977993	0.2516754462647022	0.4557004328471024
MYOC	-1.0487035806137008		0.0085235909200107
MYOF	0.7566223088532986	0.3046969772771995	0.4550979527015003
MYOM2	-0.0226493674036753	-0.0410703959056602	-0.1752427988629001
MYORG	-0.5235544377905016	-0.5263518244696003	-0.4214360821611009
MYOZ1	-0.5572275849308994	-0.0410703959056602	-0.7877359694549
MYPN	-0.7423646481935009	-0.3544270698456024	
MYRF	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
MYRIP	0.1064802678756002	-0.0410703959056602	-0.3077028170655004
MYSM1	-0.0226493674036753		0.347639737338902
MYT1L	-0.8016560825161001	-0.5977549958532009	0.0085235909200107
MZB1	-1.082077011718301	-1.495762233769501	-0.4191149135536989
MZF1		-0.0410703959056602	0.0085235909200107
MZT1	0.0827476766613984	0.2298349266441981	-0.0871196093788988
MZT2A	-0.0226493674036753	-0.0410703959056602	0.127231776508502
MZT2B	-0.0226493674036753	0.4501107431333011	0.0085235909200107
N4BP1	0.136336867684399	-0.0522945172543991	0.2354574277986998
N4BP2	-0.0226493674036753	-0.0410703959056602	0.0085760183439021
N4BP2L1		-0.0410703959056602	0.0085235909200107
N4BP2L2	-0.1053470150629003	0.0598471696924996	0.0085235909200107
N6AMT1	0.0528854546664981	0.0728896251511983	
NAA10	0.3845072397783973	0.284519466292899	0.1784013737586001
NAA15	0.4226451553795982	0.4740201873744993	0.326632622508999
NAA16	-0.0046377191718	0.0539788300922977	-0.1744411078902032
NAA20	0.1607542756688999	-0.0736321535213022	0.3806991846467973
NAA25	0.2763734109616998	0.2238272277081988	
NAA30	-0.0427013355044998	-0.1773286704822005	0.1370174628947005
NAA35	-0.0936024561967983	-0.2615384670120981	0.0665885203253005
NAA40	0.2160026727150991	0.1062102852561003	
NAA50	0.2224940459507998	0.2042400721047989	
NAA60	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NAA80	0.2957805540550992	-0.0410703959056602	0.1250610412696992
NAAA	0.1246050620067009		-0.1366734826039
NAALADL2	-0.6450045095115975	-0.5864884928401004	0.0085235909200107
NAB1	0.2214471829131027	0.6734896763248024	0.1304319677724024
NAB2		0.3298357485391001	-0.0007339082143999
NABP2	0.4083477186435011	0.1334993066471029	0.157405025472503
NACA		0.1780601537600006	0.3335530908512005
NACAD	-0.4495889391513011	-0.3831816602878	-0.3240862821598007
NACC1	0.1488419714850018	0.0981586076674006	0.3129624169234014
NACC2	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NADK		0.386332048423899	0.1067859875397978
NADK2	0.2643150674414017	-0.5746825033465975	-0.2685824334210984
NADSYN1	-0.0762161107276	0.4929448940007006	0.2249216704786007
NAE1	0.1493221246847013	0.1425349369744992	0.1745826620933002
NAF1	-0.0172104770362011	0.2353992469913989	0.1292139060259991
NAGA	-0.3894103791615996	-0.5430631017444973	-0.3254819095992971
NAGK	0.495795453132299	0.1461195006260993	0.3549361019776
NAGLU	-0.8908084248171022	-0.995975861541602	-0.5577602469528992
NAGPA		-0.0737010220759018	0.4980579251469983
NAGS	-0.7010771329331007	0.9244232224753012	-0.1941973927910005
NAIF1		-0.0410703959056602	0.0085235909200107
NAIP	0.8716369121273004	0.145877232225299	0.3209494252335006
NAMPT	0.0307090421864018		0.3682837442809017
NANP	-0.0537941420545991	-0.0311359695515988	0.3258852090524016
NANS	0.4709167666554989	0.0804576045266003	-0.0044045854852008
NAP1L1	0.0961281457374987	0.1392777878296982	0.5438829202884001
NAP1L4	0.1424905885655007	-0.0136248039078985	0.1372184484223027
NAP1L5	-0.0539641351613014	-0.1581723438158987	0.1060447804247991
NAPA	-0.0582340372958007	-0.0117516854169003	0.0018871939815987
NAPB	-0.3918611404833996	-0.392537959606198	0.044345468255301
NAPEPLD	-0.6156072512272992	-0.5086059023997009	-0.5799558314496984
NAPG	-0.1894308700448021	-0.3125764912298017	-0.1461045685803022
NAPRT	0.5630854253924973		-0.3658817259870019
NAPSA	-0.9336275726688008	-1.2625002420111002	-0.9816462650483012
NARF	-0.0226493674036753	-0.0410703959056602	
NARS	0.1513998389812982	-0.2264997191639998	0.1884233767104994
NARS2	-0.4037177890507983	-0.9388280888878988	-0.3967761723601981
NASP	1.246177147261946		1.072097092369614
NAT1	0.2452653166363987	0.227215027659497	-0.0558681035164028
NAT10	0.4404524694257006		0.440261975169701
NAT14	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NAT8	-0.8148252102702003	-1.108716035535199	-0.8700611981894006
NAT8B	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NAT8L	-0.0226493674036753	-0.0410703959056602	
NAT9	0.0562964986260006	-0.0410703959056602	0.0711246177516997
NATD1	-0.0226493674036753	0.2471670170958013	
NAV1	0.1288268002452	0.0084514366223017	
NAV2	0.022158254172801	-0.9287758696385991	-0.288644252332702
NAXD	-0.1773443028592999	-0.4153295756076006	-0.536783374903198
NAXE	-0.0425633218908991	-0.3752679552857004	-0.1343845055306012
NBAS	0.0425449598364978	0.0883270239291	0.239634388817599
NBDY	0.1850617731913998	0.1877647905752013	0.1874269020148986
NBEA	0.331748626603698	-0.0184334441492026	0.0743294683056987
NBEAL1		-0.0062316221192019	
NBEAL2	0.1169532294833999	0.1048387120369973	-0.1451821479684021
NBL1	-0.0226493674036753	-0.1288098585979007	0.0085235909200107
NBN	0.0717049474685004	0.3462088698173033	
NBR1	-0.3632553464881987	0.097384431900803	0.9290779543720014
NCALD	-0.4772222063044999	-0.2418473133790009	-0.107740750306899
NCAM1	-0.9297743938332986	-0.1387642134687005	0.811313245082502
NCAM2	-0.0226493674036753	-0.0410703959056602	1.1096372602324998
NCAPD2	-0.0226493674036753	-0.0410703959056602	0.5710125888546002
NCAPD3	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NCAPG	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NCAPG2	-0.0226493674036753	0.3561497763835	0.2712442979435998
NCAPH	-0.0226493674036753		0.0085235909200107
NCAPH2	0.2383607350625992	0.7810371338815011	0.0085235909200107
NCBP1		-0.0090324112122992	0.1648672277427003
NCBP2	0.299517126915699	0.1494470275895985	0.1765096261442984
NCBP2-AS2	-0.1825152206574997	-0.1401921186493986	0.1819992992628023
NCBP3	0.1493388494731	0.1477622320956015	0.1176755708356011
NCCRP1	-0.9831424891707988	-0.0410703959056602	-0.1419275433335016
NCDN			0.5457728468940992
NCEH1	0.2742764371207009		
NCF1	0.4462569973582014	0.6141159365989992	-0.2014361285101991
NCF2	0.6065766239388992	0.4194431468429975	-0.0248049345454006
NCF4	0.3307367541885	0.5251960219328993	-0.0243406643904009
NCK1	1.3824438704028597	0.225308876783398	0.9599704180811678
NCK2	0.101822426779698	0.0770031387835992	0.0483420440538004
NCKAP1	0.0976255031782003	-0.0088213746164989	0.2913890711765994
NCKAP1L	0.7196731530612013	0.3080383356780025	0.1991295600097019
NCKAP5L	0.3676551831282992	-0.0410703959056602	
NCKIPSD	-0.1167247927567984	0.0626076747957001	0.0766898957005004
NCL	0.3431250434595014	0.0938135291540014	
NCLN	-0.0808950961720995	0.0773012210151016	0.4004785855196004
NCOA1	0.1371985669138986	-0.0567903825092024	0.0162995292908974
NCOA2	0.0754445560403986		-0.0415756522727015
NCOA3	0.5217997754640002		-0.1013207205308006
NCOA4	0.4922916296016985	0.2288746736914007	0.8063164745899981
NCOA5	0.7424206854411277	0.7155995207185059	0.8286819279006459
NCOA6	0.099699157060499	-0.0349445203986995	0.000680601973901
NCOA7	-0.1564033613103	-0.0410703959056602	
NCOR1	0.4506371836875012	0.2149399303971008	-0.0759032100733989
NCOR2	-0.0226493674036753	-0.0410703959056602	0.6389901447673019
NCS1	-0.4085677203421021	-0.3083319215906002	0.4067476504616004
NCSTN	0.1571739868540013	0.2155149232901009	0.4128446725626027
NDC1	0.2199146673304995	-0.0410703959056602	0.1874507400945972
NDC80	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NDE1	0.1167857103235015	0.3541995921474984	0.2074309867799009
NDEL1	0.1710145545013014	-0.0410703959056602	-0.0060386697497988
NDN	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NDNF	-0.0226493674036753	-0.3073230203018013	0.0085235909200107
NDOR1	-0.3580326299704026	0.137016941235597	-0.0290312861740033
NDRG1	0.7393960296504999	0.7096641844193988	0.8288194695830988
NDRG2	0.0895014128123002	-0.5436857033696008	-0.4633762109140988
NDRG3	0.2728179061021976	0.0868533997031982	0.3011538073456989
NDRG4	-0.0226493674036753	0.1033067793946002	0.0085235909200107
NDST1	-0.0503747160423024		
NDST4	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NDUFA1	0.2570703992366994	-0.0410703959056602	0.0384055678394971
NDUFA10	-0.7848102629777999	-1.4386997735913027	-0.8970135495339022
NDUFA11	-0.5465775521177001	-0.816794482461102	-0.7709073521131026
NDUFA12	-0.773188124936901	-1.0621214945823994	-0.7389651777728012
NDUFA13	-0.5847985501038017	-0.852131612067602	-0.5629609561202003
NDUFA2	-0.5684113413800986	-1.0109282773271993	-0.7630005036963006
NDUFA3	-0.6141312653482984	-1.3308139052957983	-0.8046849423548998
NDUFA4	-1.1619898487994007	-1.9439648084754	-0.9620353287615976
NDUFA4L2	1.2792959581293992	0.6625052296084988	0.5658848719352996
NDUFA5	-0.8509024396693974	1.1201629538906652	-0.6641325967551985
NDUFA6	-0.8199594699003008	-1.5487919082397	-0.938836857927999
NDUFA7	-0.7183204861754007	-1.297776237873201	-0.9875966201577988
NDUFA8	-0.5152216080953025	-1.1292319266858009	-0.8329370397631024
NDUFA9		-0.9067982512050996	
NDUFAB1	-0.3654164928634032	-1.1140952085953018	
NDUFAF1		-0.8935819434436993	-0.444853498240601
NDUFAF2	-0.1990115793925007	-0.695101492487499	-0.3225210577770986
NDUFAF3	-0.3498343821602993	-0.7644788454245024	-0.3422295483950002
NDUFAF4	-0.4045333537861992	-1.1346187794162006	
NDUFAF5	-0.7513461118509	-1.203291238187699	-0.6124251906996001
NDUFAF6	-0.0687545542037	-0.4875310739273999	-0.3512828794801984
NDUFAF7	0.5122601650299995		0.6516329979070543
NDUFAF8	-0.4678241898836006	-1.5146194199706997	
NDUFB1	-0.5956635784013997	-0.5518372084592968	-0.6688189948387979
NDUFB10	-0.5836803329639012	-0.793729134461401	-0.5232770051781017
NDUFB11	-0.7139538616570995	-0.6962297670641	-0.5520612152645015
NDUFB2	-0.7428470298671996		-0.716429790694999
NDUFB3		-1.191232031377201	-0.7862830788796025
NDUFB4	-0.4862957796675999	-0.4161167189942994	-0.6739093133052022
NDUFB5	-0.5694022744029005	-1.162916066373899	-0.7648438939054998
NDUFB6	-0.5258800208291987		-0.5895923582437987
NDUFB7	-0.5898805677699991	-0.7966914600111998	-0.6628192330184001
NDUFB8	-0.8351021949486004	-1.020777488269399	-0.7427096420599996
NDUFB9	-0.5761615332726997	-0.704094733982501	-0.5767285964641999
NDUFC1	-0.8415308488592004	-1.1999584176135016	
NDUFC2	-0.68575441758	-0.9493481299295006	-0.898353889151501
NDUFS1	-0.7753334563460008	-1.255315149746199	-0.8770884779771002
NDUFS2	-0.7353255745072005	-1.0408154818067992	-0.6986515358744008
NDUFS3	-0.6979740743065008	-0.9625718131682994	-0.7454636303313009
NDUFS4	-0.8111899705838006	-1.5113504784137994	-1.0046363066383002
NDUFS5	-0.8687608154480984	-0.989973405861697	-0.9720103645100976
NDUFS6	-0.780244061900401	-1.3879598245729987	-1.0362135711134002
NDUFS7	-0.7747964537078005	-1.2675641555570998	-0.6384037438665011
NDUFS8	-0.7863240799926992	-1.1572865581909006	-0.9669918338862012
NDUFV1	-0.7147553901503017	-1.4034073543667986	-0.9011931267591996
NDUFV2	-0.617423321864301	-0.6650646805112999	-0.6317953672465001
NDUFV3	0.5142657162684976	0.7341464797862872	
NEBL	-0.0437976524433985	-0.6963277832131993	-0.7576940933272986
NECAB1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NECAP1	0.3332602311364994	0.4398150578754994	0.1992052122591978
NECAP2	0.3055160683001006		0.2763213064265989
NECTIN1	-0.0226493674036753	-0.0410703959056602	0.0085235909200107
NECTIN2	-0.2476506255321985	0.1191479722993024	-0.0446998929682997
NECTIN3	-0.5402191007684003	0.3411394198191999	-0.2573059584393994
NECTIN4	-0.0226493674036753		0.0085235909200107
NEDD1	0.102762428094099		0.2634336085646005
NEDD4	0.2707927545476991	0.2150711839250974	0.4634629524841998
NEDD4L	-0.0579727006950996	-0.0504066728027012	
NEDD8	-0.3793863529721975	-0.1044158666316974	-0.1281810155379972
NEDD9	0.965401330175002	0.1473231271096012	0.4997401484232001
NEFH	-0.0226493674036753	-0.0410703959056602	-0.0739211240762003
NEFL	-1.5937619887300016	-1.5399373456947991	-0.5966794749764012
NEFM	-0.0226493674036753	0.0554997295223992	-0.5167336803807991
NEGR1	-0.340505741672402	-1.0228205772042998	
NEIL2	-0.0860667846013001	0.0642386369693994	-0.1437175822895007
NEK1	0.1918719821568012	0.134036693651499	0.1202177130397999
