genes	B.cells	T4.cells	T8.cells	DC	Basophil	Eosinophil	Neutrophil	MO	NK
NCK2	0.4981905024373369	0.4741555676427262	0.6210233142106365	0.16611843985037855	0.5050002867988141	0.24197209616452497	2.708996710871884	0.23907832718722333	0.3044008225352493
NCKAP1	1.208350531954914	0.9394066639893272	0.8025410388951412	0.15175471951918293	0.08036090449184245	0.37224288290659374	0.3584650260368596	0.6252978237384393	0.9232555249925237
NCKAP1L	0.844656041048009	0.21020226529100075	0.27013635759230514	0.6983117308977759	0.14754230038042887	0.49614418460508064	1.7323984663923155	0.4211753201698519	0.4065928409122912
NCKAP5L	0.2393022947822109	0.6381642694258697	0.5284274496370523	0.6711278375410592	0.6781107657615286	1.0259539003899405	0.1035035036154993	0.887855889109205	0.7187466318819757
NCKIPSD	0.4855872584001762	0.9361125473172336	0.6867681693968102	0.996209576496672	0.18313937197015784	0.20782300955969862	0.19064312258285795	0.7090314013363013	0.5297848326509496
NCL	1.2110666788241733	0.9192147381219893	0.9103120638049474	0.4267004758970451	0.2972129051355071	0.29402166579740924	0.23791487566270733	0.3987599282200071	0.7579967199708916
NCLN	0.3483287264286937	0.21885036162150326	0.21455597327010853	1.2199636433906034	0.08543605894712396	0.3765205855039284	0.42212168147479234	0.5351320013953396	0.3170380277193673
NCOA1	0.16939856413663407	0.5556073872261982	0.4834864013810591	0.4920437801778261	0.209735757092707	0.5740359422839556	0.8839571849621266	0.4643496542630309	0.3952972442634673
NCOA2	0.9583747989062321	0.3716470540137524	0.5059730950497872	0.43779514063245617	0.2891854782025776	0.23526311999132796	0.43099745554178026	0.39932849970044154	0.5682180208359856
NCOA3	1.4409390237160025	0.3336973130384083	0.36109205827231394	0.3192067648503188	0.44874462138775395	0.318468094543226	0.9457103866336249	0.36240119264815707	0.2186135997237722
NCOA4	0.2531648731523008	1.0592986909161077	0.905744496885404	0.14668802706250894	0.9928286321295209	2.373617992965669	0.930775218184511	0.336598216053407	0.16597355857863497
NCOA5	0.9616286349115049	0.27904910087641055	0.2930169373166575	0.09819430349343991	0.08821068590168869	0.2264327148173723	0.050417447807011816	0.3149459084492166	0.3394730407401764
NCOA6	0.635986872386202	0.2793032680850992	0.3579907991760037	0.20617046969174893	0.3650003598174794	0.30497770653875195	1.2984405193495039	0.3528120243640073	0.2583869600305953
NCOA7	0.6197989126086543	0.44301546849652007	0.47122738498103006	0.7695164893711148	0.42051578989363625	0.2534761370508002	0.2518936534341562	0.21748086444397816	0.19610146632166395
NCOR1	0.40484794978859906	0.8243700274745372	0.7650231541803301	0.5708694289830191	0.40807142480824765	0.7253451957550638	0.702094084656344	0.5145104073344663	2.6202502242783514
NCOR2	0.34168556833846536	0.41962536521568045	0.46658935080180436	1.2620101152799497	0.31846069228669804	0.8285747722404887	0.14178940798492673	1.2737509529643982	0.5315022795752775
NCR1	0.7801178177316226	0.5178867916929678	0.5892100696935951	0.47755774412937346	0.08050872191551219	0.11950351207230613	0.5521240120892774	0.16053285392811978	2.1635369659065415
NCR2	1.3556605810031401	1.5978785991683486	0.8184484006953237	0.7141766390774497	0.8566355292772034	0.6755581672097386	0.5353760382308168	0.6539138238231119	2.005045050942976
NCR3	0.5220282193791298	0.5255779255916352	0.40072030931636116	0.38915693531769796	1.0762665964765823	0.2808200007363395	0.7346239209779971	0.5063084043103663	2.6179024719196917
NCS1	0.7297089069062244	0.4929564099324269	0.3771218148256088	1.7550470559047626	0.5392438312753165	0.769160941454637	0.8775477069197898	1.308620523715659	2.451266581588404
NCSTN	0.1876162558406084	0.23610468963658623	0.2016747224747542	0.33560806406875965	0.22208344398415908	0.37577712629842885	0.3728239774862599	1.0182217047840247	0.32875638604658086
NDC1	0.47353174771554823	0.5875907026647393	0.41242492396390706	0.13707490004950815	0.4310411458816053	0.11275884579710845	0.14396209639640814	0.37782702020160175	0.4131288825019998
NDC80	0.6597336837013308	0.5823562572076894	0.5872877410328796	1.0900592007980103	0.6303519638909159	1.1036053165066924	0.1493901918869219	1.291410143560797	0.4781168523836965
NDE1	0.6486316134132015	0.2841189798006578	0.22590948950145093	0.2424249310096881	0.14171598121078266	0.24296884091499568	1.3035391925698976	0.1528346463619445	0.2086529603252131
NDFIP1	1.2194521520366592	0.8081002481978712	0.7805339034212163	0.3203926052972228	1.7037738593917489	0.7219172124301113	0.5727721179173484	0.8723828080275506	0.6271050639583979
NDFIP2	2.056720529784716	1.2384951250121268	0.3037484556156902	0.8156188955064487	0.4742008877948849	0.7722372860065206	0.7198362853035275	0.36190522206963416	0.46329337800386733
NDOR1	0.3058804343976446	0.6012221929440134	0.6312943123228113	0.7599706761229535	0.4804395708667542	0.5486867368975806	0.6207936002391529	0.26169310343069097	0.644855088326263
NDRG1	0.27966121523523313	0.2219470721419303	0.2326670929594829	0.28784624183013474	0.0866279760099603	0.11378267993431442	0.11007598675344508	0.21876251448735903	0.1211071242071226
NDRG2	0.2841581947880253	0.4493247244510029	0.4102933456083302	6.064420920416164	0.09863076239274512	0.13993839963681054	0.36762621921547456	0.31880201999090046	0.2898129150619824
NDRG3	0.4767628388181449	0.4405927007884421	0.46194931540954554	0.11439964479017772	0.0535430946425811	0.2765002151768962	0.1979866591715672	0.18900995691317607	0.29931402881173114
NDST1	0.25461631392368644	1.3838161061879164	1.2889140438067985	0.5883553477700095	0.7131155462816781	0.4216371404448918	0.1341208613348572	0.6161624741924174	0.7878550188877075
NDST2	0.3789364168190505	0.8552385896851038	0.483626512263307	0.5196720121846996	0.6263386765690804	0.8468971612005748	0.2055275300274767	0.6564089665778872	0.6249909278015726
NDUFA1	0.5236672272873221	0.8880392940760703	0.8645995333686158	0.8849354208548192	4.447192185072023	0.39505353177856345	0.4397479158467325	1.4168383704376184	1.2267468619667876
NDUFA10	0.5164973145135082	0.29208662539575553	0.4040502031587784	0.4092088355552046	0.13980610773353838	0.09363146113780889	0.08043686018185042	0.4850515868355314	0.2011173993940869
NDUFA11	0.4323538400096454	0.25580185594539495	0.24974851647995525	0.25531582777694867	0.08336104085842598	0.21716378446350612	0.1155389110715971	0.337000275644077	0.1360999384145958
NDUFA12	0.3062297370678482	0.39761487874228124	0.6321882070945707	0.4967790457079695	0.1194377040211529	0.3597154700603671	0.08298802999326185	0.5492377891591629	0.618372700081383
NDUFA13	0.29807516559585795	0.4329417769774025	0.4876535635995166	0.3557474652116331	0.1294434975813742	0.09243620848398548	0.09055159865025361	0.4481983356050504	0.26087472693102093
NDUFA2	0.5510897887677673	0.2560218255032496	0.37374549777457616	0.1746826613110295	0.04269507988376156	0.15872431351825117	0.02344076704751624	0.36169473598962154	0.3064755143610721
NDUFA3	0.44669846944306135	0.4377169175939874	0.24234670042173861	0.1708194759079982	0.35173600026537477	0.05672171885772211	0.011417001696489586	0.3893406395250819	0.17026153373601632
NDUFA4	0.5179651703220509	0.6687753152633914	0.7866879711799541	0.3540903875335119	0.37502119259000294	0.3030125589439989	0.09140619218445235	0.8675715325758427	0.29043162424023733
NDUFA5	0.3743577743308358	0.36861798750859165	0.32752480508581977	0.14203394808646116	0.08355461427991107	0.021040707415357043	0.022383972737800947	0.2593700189273611	0.15566909057550252
NDUFA6	0.554249269520463	0.4432669179178365	0.8949835751973816	0.21237452936466542	0.09937977053146461	0.08363854715410302	0.09098012461300861	0.35159964226240076	0.5105316933751756
NDUFA7	0.3564910314356334	0.3147305101189994	0.468751926033444	0.20133867601364785	0.03366113847913356	0.16654827313143108	0.059807402625766885	0.28180047398495817	0.2918223660956153
NDUFA8	0.32334625021567526	0.39475437712252354	0.5520237998386859	0.3401567468198607	0.037518372580675925	0.04716535446205271	0.1345952654159283	0.4684035055368273	0.5035244742411789
NDUFA9	0.3442612576369388	0.32885302029856356	0.28689341133316204	0.2450358242105425	0.0512711527341107	0.1748733051796175	0.013333636231248851	0.45821166079797426	0.2899979538022578
NDUFAB1	1.6239466843382822	0.4700699095685433	1.044390153236976	1.839620672566058	0.3122860392025266	0.344460409472477	0.15148002961459717	0.7426494566262287	0.7717643458574839
NDUFAF1	1.218866952673333	0.6821465250878999	0.46280110625033316	0.5883644883699349	0.10215006306726346	0.6666732028132771	0.06577976823543658	0.5686444110259823	0.6866497264750189
NDUFAF2	0.3410372197749469	0.24015821425798142	0.4121518011388766	0.37381171945520547	0.09551596608577925	0.5107870707322782	0.3257680086785832	0.410165609034032	0.2068971836029379
NDUFAF3	0.47152532619319365	0.2971847886531352	0.25542029331609273	0.21985418907701137	0.13137765065770712	0.4294861346763772	0.5397670629469423	0.3575237382305154	0.12619982451892314
NDUFAF4	0.4751220582436063	0.31787066561619376	0.4795289513272384	0.31154019315992504	0.06805206753406698	0.34501877905098216	0.7317565842063315	0.28216890438637704	0.3401734900486086
NDUFAF5	0.7432243182733776	0.6795119478336847	0.5736153500106478	0.5653039628322493	0.4044061054838446	0.19588129292005932	1.466049775464532	0.7187277368688602	0.6285291626723887
NDUFAF6	0.9918821243345334	0.7121338387524997	0.7304421847081995	0.38898804763175837	0.2842308936927636	0.5413613568915949	0.13767874236521838	0.6176035322288504	0.6970325415920154
NDUFAF7	0.40953094162313364	1.1802892831859084	0.3140834992872368	0.3815872828890753	0.5945516686328444	0.7558256331422526	0.10955262323340492	0.5853490025070145	0.25363993569052073
NDUFAF8	0.37627507611049804	0.9752395946333645	1.141299336863696	1.475261579752743	0.35864034000943273	0.9397259631171598	0.22933503746427755	0.5072074266396176	1.024456173629719
NDUFB1	0.3670601020114737	0.3110667145270213	0.2672255767584285	0.31056571843534597	0.2740380342059723	0.24622261665052536	0.27465761898599883	0.5069544554707142	0.4009862897596339
NDUFB10	0.38313625432530574	0.2215146135140407	0.3502955401049993	0.2294904216954723	0.0706289274668694	0.13951020340142545	0.025935014032885537	0.1746108127880056	0.10549625778911756
NDUFB11	0.31038418545371915	0.2759607284530846	0.26088552709797164	0.41737113404966436	0.060670568575397134	0.12146932287133774	0.42610128469011493	0.20911747174838402	0.2010438211301959
NDUFB2	0.5126268305471297	0.3058255457411469	0.47415967205276077	0.43968021283126923	0.28261030050257996	0.27287548193998523	0.42901070589485146	0.6691792969947133	0.5060715296611835
NDUFB3	0.41273791967708423	0.2823612452431848	0.2766826384747169	0.2365244033277847	0.18445244577519299	0.14127391106570325	0.3526461547942827	0.34832810453333146	0.43764376901809166
NDUFB4	0.3111817678969034	0.30674981904506704	0.5077953770919265	0.12733936035751117	0.05650922671178113	0.08913756179977281	0.038636080533443855	0.4031544900666601	0.3298758135856914
NDUFB5	0.3482386627845816	0.25240928224903986	0.31601243607107904	0.3017892933361824	0.1501051433491694	0.11409420891422341	0.05812549118957194	0.33396094760674233	0.41188677829114634
NDUFB6	3.901212038846564	0.3825193796270435	0.39948918339760453	0.3164353503978466	0.09250230503785493	0.016511678614326702	0.25332284453234144	0.4360348844422382	0.46999297974254894
NDUFB7	0.37208267265261463	0.27782215608449345	0.2375135809186129	0.2643643675902172	0.289073852038142	0.14041377801236762	0.03243456861646125	0.26980929903843426	0.30960887557545497
NDUFB8	0.49325752100427267	0.20877016861624728	0.24774505553819587	0.1392458086523297	0.16200500659779263	0.17772780491569506	0.2298029839620234	0.38440073345267395	0.15029280374216517
NDUFB9	0.37432020701036156	0.2038841051283795	0.4599273898138458	0.2080855644410516	0.09639503550745748	0.11656642688515777	0.07330266456944001	0.4695180393991415	0.21800341094527922
NDUFC1	0.4835773380581926	0.35312884361467844	0.3640661830450048	0.2002526100361885	0.3770095792832477	0.19544238068061687	0.4735215009994105	0.49463127617761504	0.4273073259307324
NDUFC2	0.35176533964852014	0.49039221527536825	0.4535063257568497	0.3120617083017445	0.02878291694928653	0.1537071859544258	0.27781702872767267	0.4388302365376157	0.45046593333995116
NDUFC2-KCTD14	0.35176533964852014	0.49039221527536825	0.4535063257568497	0.3120617083017445	0.02878291694928653	0.1537071859544258	0.27781702872767267	0.4388302365376157	0.45046593333995116
NDUFS1	0.4672669332943719	0.28522546241753505	0.3111476200587201	0.1431279232266111	0.02188509665794937	0.0953651047404866	0.05591391109762439	0.3726619534522199	0.3020144775731845
NDUFS2	0.23763879988843367	0.2969520404472437	0.4269869009439233	0.1794004758230157	0.060917514553108294	0.13382344756286652	0.09868842134375493	0.3782691088913095	0.1858881971767859
NDUFS3	0.25783656547861766	0.2440740626078463	0.3962052229869152	0.2747209813449032	0.04234714697351511	0.11971009545801624	0.030866899206218323	0.2755069979392384	0.11868479112823632
NDUFS4	0.39330182291684984	0.4643275833762236	0.4674342619862498	0.15568255326535826	0.13673652628704513	0.22091952962103417	0.11912672763277209	0.44716778814747377	0.3843868308513735
NDUFS5	0.3690896780556387	0.2988870683669712	0.50940009953501	0.18322150502682166	0.14618087304666133	0.21328757457554168	0.09042171374059525	0.5124301713013328	0.23458855303707563
NDUFS6	0.5902903116642719	0.4507630021869174	0.3490463717722724	0.2369430820925556	0.08291922820251577	0.034861120463750554	0.09867697954390789	0.3543243641511174	0.4692977761696411
NDUFS7	0.3401270977686246	0.43132053037375007	0.38850419449312	0.16504962709480567	0.15065677958118787	0.12013264988819972	0.28773456275951725	0.5330039711454937	0.25954354502332583
NDUFS8	0.5102453494481005	0.26640906410527376	0.3614881704245438	0.34511115670311343	0.02515381202189288	0.08826723392594094	0.05600831324308396	0.3508416719108441	0.15891489777123197
NDUFV1	0.35498681601534166	0.184855232911819	0.222718601351395	0.14493848512962837	0.08557322462277851	0.12784148356874522	0.011857338543814756	0.19282544250024036	0.2506724900905323
NDUFV2	0.5172826771568733	0.2779895871901712	0.42652194445528047	0.19135907099918795	0.03775660806969991	0.12549804175898316	0.09499993332269213	0.30559003675482244	0.20850023356863406
NDUFV3	0.6263231215895613	0.4410831091490557	0.2903273436143103	0.23296794428210943	0.43525264120255364	0.10783278355486114	0.1006042936525765	0.4948841202727752	0.29618169061973904
NECAP1	0.5136636363753421	0.5175839414064364	0.531056196092157	0.37599127686579	0.37760393270903314	0.37988170338405386	1.0127441456484685	0.5449567624923405	0.36213022775143333
NECAP2	0.29844830271085043	0.2451941643922376	0.2671904034698703	0.16793341778569476	0.0319776710670498	0.09631032958309214	0.07740157741665596	0.3520844501037564	0.09492992317471596
NECTIN1	0.145366368775008	1.677821513674935	0.5905647866843289	0.8264229838283449	0.7149399729930865	0.0767274605187662	0.5663572628388024	1.4117669709994867	0.646021436964419
NECTIN2	0.4747178408020511	0.9801838883772765	1.5966538077499555	1.4465594527359	0.3993099277787454	0.5767266553586868	0.6294282440406439	1.0416991215686904	0.2993830899877816
NEDD1	0.7104265295408958	0.5314163497975488	0.49301304489189113	0.2737037516054479	0.3459657042581712	0.49410915895975055	1.0245628019621158	0.2290421151565374	0.19576233410920052
NEDD4	0.8115065220111369	0.6205789510672943	0.47631535967278815	0.6595538025796586	0.420090518237512	0.2992923772543925	1.248895917239917	0.8662544684942654	0.32961515055853724
NEDD4L	0.7671881358063819	0.8007757137244493	0.8592129401436222	0.9092708411592317	0.754090809288831	0.4028208040320277	0.2776319443849221	0.7102274443044441	0.4805183340354265
NEDD8	0.21696987571399096	0.7002673779807879	0.6337590891390088	0.17839219224706157	0.19619603071511804	0.16304584526255494	0.015178127645888162	0.3657960073980877	0.2329432331747296
NEDD8-MDP1	0.7262589561475957	1.297062782973572	0.4641616844544686	0.5651144694346013	0.4955900510509136	0.44213699778947285	2.2520602855139855	0.4916237838502351	1.0836238742336337
NEDD9	0.5453402744603408	0.34906831539144534	0.7644074370369977	0.3757331059006113	0.5761233152543076	0.31508306364010824	0.1824062013962796	0.7314708581912528	1.3258453439925983
NEFH	0.36547360013492514	1.1955203118300657	1.693659460563187	0.192929180505531	0.27595037612592643	0.7633686712773711	0.37518416326946324	1.8349834423295344	0.9908876509846519
NEFL	0.1897231044870192	1.7268451229033799	1.0553503804566144	0.6260405998659023	0.11682482237935705	0.33560949794378725	0.1347093874464701	0.9194718457944558	0.7791663571055363
NEFM	3.309006913311266	0.8664157499684693	1.193781555569518	0.28167214553790765	0.1520999712986505	0.08590468630996533	0.19152962064906245	0.6603167686844975	0.8573973086672139
NEGR1	0.10093392925658054	0.7473149600722833	0.5243389176425935	0.24545353181765245	0.4171886134338881	1.5669739338004312	0.22832164617830686	0.5235993375103749	0.7157348227597319
NEIL1	1.602803824530045	0.24806416283465124	0.32530225741568747	0.4008773475235546	0.26938062090077425	1.4513283819733132	0.1269305961257163	0.37990819490610334	1.1141952262885115
NEIL2	0.7901039923590765	0.6454452932580412	0.8092489700724148	0.3211394817600687	0.6210200852820169	0.38791217765597286	0.08816650245047389	0.20155355526024277	0.6749933886163042
NEK1	0.573905532301107	0.48683247106138017	0.39013355584879994	0.334721732440574	0.8382421018142312	0.1971311712156448	0.6458222898256485	0.8180675247747067	0.7843527898740403
NEK4	0.5597355347866385	1.1721179801722348	1.1246577978505716	1.5843563673504684	0.4074070757291878	0.4151449580849722	0.265543381720249	1.3708412670305532	0.9446501846261272
NEK6	1.2706483350386109	0.5316428366159797	0.6884609885490167	0.9758565232264531	1.4602816512680818	1.9390641629625673	0.571254828152487	0.47094708016767584	0.8493713362562478
NEK7	0.3834776697344835	0.2278601901177115	0.36272922597155394	0.12960503365200102	0.337572228376728	0.04472125506743674	2.5901209418112794	0.20241197583584603	0.2455556446872958
NEK9	0.6156366403857793	0.3956218756308759	0.9184573493350389	0.40324236747312464	0.13071058188477053	0.4956677862126746	0.11956957855594479	0.21406620910143676	0.274571425832765
NELFA	0.428791438964009	0.27144051302600986	0.4098922398611027	0.2213019315040977	0.038398116885889275	0.3565067171595018	0.05746947437665593	0.18525811473298895	0.17720108185392522
NELFB	0.6517271789411446	0.4344182035166963	0.49745768341753394	0.2136921106089359	0.24681615719527614	0.42461042684054984	0.24347232653075773	0.20562849104062586	0.5237420760422322
NELFCD	0.47702403518140246	0.3243263710000959	0.37151758250720657	0.18472042917276346	0.20454838235338157	0.21596199368850966	0.11889143769034419	0.23824054522237784	0.2134994145798502
NELFE	0.4593499579568705	0.25789723816360216	0.2715767493569518	0.16180551598160708	0.3255090296264627	0.4204960907841844	0.09197464264848963	0.213038625418372	0.15502804549150126
NELL2	0.7651373340614188	0.5344197447734546	0.7275052335672557	1.4132956951925921	0.17858550028318673	1.080896097235478	1.5119940322870131	0.6894939811914046	0.5071757018369171
NEMF	0.5375241106578991	0.5915044410895431	0.8209697275119502	0.213693101197314	0.11666676294999581	0.3048127170740307	0.12720067716948544	0.4359042936487292	0.46352864011433625
NEMP1	0.9658217722254889	0.781182306954209	0.6329421760679598	0.2219141195746461	0.6421651900438541	0.4918337183947986	0.16056417148244292	0.4059437970621496	0.46577722924352527
NENF	0.3644268217863777	0.3680085842430592	0.433403728430806	0.8333698679595609	0.25339551681636324	0.5528098654076385	0.8419744945299494	0.5510323012443662	0.432950254076355
NEPRO	0.3833931360772189	0.36278915009742213	0.44934037803797616	0.18275706279188844	0.2984235476002163	0.31503154125621063	0.5351970985457164	0.7255270640043839	0.6235448710691245
NES	0.18938933267147448	0.7411425302484694	1.252667209175672	0.5383631984768269	1.2001367031965593	1.7871932499138825	0.5257140707670556	1.2941780767162834	0.32279783646831905
NEU1	0.7715983296481114	0.4877857665112941	0.406094232723313	0.35982232388256435	0.7905930516746583	0.09483564113702839	0.12760083889844104	0.8180754038216295	0.35451012569862367
NEU3	0.4106828458991416	1.4486738078797097	0.7344434304261287	0.9807720647238436	0.5739412708705437	0.8801665552293126	0.5265801955156334	0.8820365757459014	0.8333022352554079
NEURL1	0.5472447134305779	0.5939117384231202	0.6798115769574792	0.2590336368967205	0.3661918469969511	0.5025021519360214	0.12921219145232546	1.1297819923288068	0.46814880131212044
NEXN	0.37358717490814775	1.1598349776580894	0.4039484913158954	0.9023432992727758	0.7746369924330826	0.35028087696390925	0.48102078810121246	1.8132455641049687	0.9072671123682011
NF1	0.37811393268322663	0.8928986692142511	0.5817299038398284	0.5095713944303213	0.662073924635292	0.3789263382979735	0.6446414930076853	0.5871844589105841	0.2865103729066082
NF2	0.8937279509522649	0.3645276474713351	0.7478419178980948	0.3680041200290507	0.14719660883035426	0.1720575408638794	1.2202161126707818	0.17527909386984591	3.2067447209056263
NFAM1	0.4507632381978198	0.6224269740619799	0.8338476679799329	0.8871005742129819	0.05744294074242343	0.41435547232764425	1.1679528838203868	1.1465829975318325	0.437102638815487
NFAT5	0.20614298354553107	0.9921059808658823	0.7639014874413848	0.9178553745792865	0.2035360613585312	1.1217551639190466	0.28903142543456994	0.5481234678556883	0.812647471254535
NFATC1	0.9348446937276773	0.4253160148238376	0.29268705103866094	0.17105035787800835	0.10291923737159386	0.2903781144155487	0.11219439587747734	0.45584609370548224	0.22360019306802315
NFATC2	0.2807564043900605	0.1535372214640676	0.2401613040271127	0.17713633266012338	0.16666080446133763	0.1615622009238809	0.0854376691176931	0.07933319909211081	0.260221745940866
NFATC2IP	0.2716344142563846	0.42385860297030614	0.4111667787027496	0.4730325863981162	0.1278644697772231	0.2023940410703709	1.0284249580085134	0.19023318717920715	0.3261111500480858
NFATC3	1.2500919078250583	0.3304487463787665	0.6260735536817303	0.13391821660209213	0.3050562617288538	0.4812663513357872	0.283571957796173	0.3154665381378305	0.3078163563330542
NFE2	0.16745437441401081	0.6035700774608067	1.256456665691054	0.8443281281679784	0.16044205466634154	0.7840720149282421	0.9749998888188587	0.7495768208412352	0.6696058785432055
NFIC	0.1860584697352416	0.5893325842839751	0.49671735346870965	0.24007441465075724	0.24249095298122506	0.20728449542341112	0.40032472575528444	0.27583281145901034	0.19597251335213461
NFIL3	0.4873764819132036	0.6363781173048253	0.7690131827988526	0.7374887421426572	0.2750350745665296	0.523186970277803	0.43737661653868615	0.5454182045008037	0.6816097645084662
NFKB1	0.6048176007254428	0.5395801555544121	1.182345249723015	0.5695498993748073	0.11116827172153644	0.09778279202036051	0.10951152666329471	0.12115058580042283	0.4213251977943564
NFKB2	1.4989549077734161	0.9168312723457858	0.700185429940397	0.32852759121512765	0.29990194372817525	0.1095748060997991	0.11996212542402122	0.3601303491418134	0.24075204390135516
NFKBIA	0.4979696336700158	0.8784987966873877	0.4097286214764665	0.7431649593314801	0.33426604796211057	0.43511581959494755	0.44391190321574175	0.604377991353719	0.42412540032679646
NFKBIB	0.5503391659958953	0.3774562581037157	0.39319642373426333	0.26110176624556314	0.13304929066054436	0.3320753271488728	0.41088028437503427	0.24332837417855027	0.6375667032382636
NFKBID	2.369016663153741	1.1540563213438406	1.3017101438111063	4.527607244775596	0.4046360578205345	0.2267180353528566	0.3108961905833123	0.4247903080848461	0.2996683491626967
NFKBIE	1.2686070813745634	0.3384842863006402	0.3084543660165898	0.5127190291131896	0.34395178479992516	0.2869876999282268	0.9708499618285712	0.5264725565732243	0.12259960863517234
NFKBIZ	0.9998426852518859	1.0925882312311053	0.5384633475550107	0.32824834459683333	0.17739699543560192	0.6828159057392571	1.2955986497436938	2.5874474394267133	0.20580292337564376
NFRKB	0.5769525599867478	0.4150477535165241	0.3528888625292585	0.2663587637104385	0.10498468775118346	0.2291390396755281	0.9856310302436175	0.4188788752264966	0.29453067135856453
NFS1	0.3880262050832365	0.22279274169476623	0.3414246208143468	0.0957892639952424	0.08929615912607358	0.13127887693805917	0.18277126980068012	0.1980460851593941	0.14385578543385832
NFU1	0.4110692609482901	0.37830743017448987	0.24403521151837862	0.2987199994007085	0.17120793119440722	0.18996532130456045	0.32243251576022874	0.2338138090090614	0.28205899754582603
NFX1	0.9707575306322477	0.27210862481594045	0.296997841290423	1.890046910225238	0.3236362893528196	0.47068308249943	0.7615667294739599	0.6686625531038246	0.3571587968711407
NFXL1	0.9794998968934112	0.4638498608315768	0.7281885302809928	0.8188454991297174	0.5289695538049433	0.4509106697845383	0.06146364846868018	0.38461131895869566	0.4587152540388783
NFYA	0.586536206044741	0.2508349292658887	0.3374086049579945	0.2272610808821649	0.08093159284173093	0.2653567429644375	0.3730173729428354	0.21470908806168287	0.18765619715951648
NFYB	0.6931981596887765	0.37223097422618107	0.39980922237622235	0.23270703406307466	0.17199404356227083	0.5564145282246726	0.020143339696725108	0.23731545111840524	0.30643309999137186
NFYC	0.9775818437755667	0.5418516054887377	0.7440852003643121	0.2351111217663199	0.607057104470129	0.21362528663975594	0.1818976360551992	0.26350772008607004	0.23236202178166826
NGDN	0.35707915676924784	0.33174615688881365	0.4971129689946901	0.17426806281361518	0.09716016024033056	0.2905543699644916	0.5026361822866499	0.3527448139449979	0.2931563551214519
NGLY1	0.4549345140497691	0.19256970200852475	0.31710625865254416	1.8385342610469173	0.26386585393142403	0.5600478952756187	0.3002154946401052	0.24581249277178058	0.31757960308490585
NHEJ1	0.5876628214711318	0.39179513860671417	0.2284000387226038	0.23220711600503668	0.2252341310513756	0.07305752792790754	0.2189726342003456	0.30435594654230125	0.26708433542273824
NHLRC2	0.7912191409711417	0.22915676669669272	0.33886145757701736	0.699719025695115	0.3494153739732476	0.6142178493313584	0.04260236286378124	0.4911700832613222	0.4179733802416527
NHLRC3	0.15757438262167306	0.2932430879227093	0.36841215014468626	0.33039770139310587	0.08107216868034564	1.0886133559385642	0.48265400293570454	0.3345455309949174	0.5972142644551617
NHP2	0.5795812741661481	0.2657824951502979	0.3563851573850066	0.044567909018935925	0.12461682218712528	0.15616691059121002	0.21786631186026	0.3709353999862312	0.13920488614203463
NHS	3.7925691108348105	2.21598209565989	0.8258275593406184	0.4008633163692046	0.8719147846905445	0.2311512739057049	0.6884956272695654	0.23865464952406176	0.22928277335540392
NHSL2	0.2718025227036568	0.5123042736024682	0.6801062126290867	0.35280832529390654	0.23222023363193428	0.499410825580099	0.29902579038161986	0.18453795895421643	0.10924057174297738
NIBAN1	0.3653218808286174	0.4518558090253322	0.5538655444545045	0.4746661282415033	0.0986044746643954	0.08500084346018588	0.043352467663685765	0.1419257488933933	0.18085373054488668
NIBAN2	0.13162736120837434	0.3454057518377039	0.29556232966511975	1.0377878123913375	0.13991341679377747	0.15656494542995594	0.28380710533991627	0.3887882966439462	0.13631111120413575
NIBAN3	1.6360804828059246	0.31749074692104806	0.49935623558204706	2.6119033093798985	0.1920355547342172	0.06358966927507158	0.5776451370532117	0.23422567300320057	0.5797249468488338
NID1	1.1911321538834077	0.5238041487568657	0.3428092082285147	0.8592522779866656	0.7967563641367191	0.6156330619396718	0.8145735670418429	3.894082244578534	0.251165245135373
NID2	1.252254636258896	0.5523713955825822	2.2306895845897636	0.8347692566401503	0.6576654314418661	0.24604331430160986	0.6774101960221611	1.2991372497112643	0.31438882646420374
NIF3L1	0.752747861296916	0.3627528078278553	0.6809043456809994	0.367246197624275	0.04655515046892925	0.29711210910819696	0.05860972209857165	0.20989138696855714	0.18976017755332258
NIFK	0.23320002024810704	0.2186111432772497	0.3433415759375266	0.1320966929542929	0.10809766861753535	0.08015548514218997	0.0783732836774033	0.25185789021148236	0.19607050909994309
NIN	1.7940040295717499	0.6108545851499334	0.4919228630786424	0.7659104604829592	0.13505635038214353	0.5725294483973082	0.9131857836335728	0.22183783408340288	0.2782457102684268
NINJ1	0.3828094553727504	0.4161149926691059	0.2706139432001435	0.32721056684013067	0.2576047076240474	1.5958850653213004	0.6681675682553325	1.2024935980823392	0.2774188497543257
NINJ2	0.7239080496209775	1.364187773433293	0.49183904394193195	0.66185268558038	0.20545855663513474	0.4098337336349647	0.15304178723952502	0.25828513022136	0.2064628134816749
NIP7	0.4239547270065768	0.20573142144023668	0.30445407145344056	0.16557975359055632	0.12760219984228502	0.11933070598549972	0.3008847726199537	0.14930106708810317	0.22956307940775167
NIPA1	0.6015748379714303	1.3696897868464384	1.0768674955319597	0.5517047307127584	0.3790757642281223	0.21778236563695688	0.3056821246068112	0.2965627331032741	0.37195726058366807
NIPBL	0.7700834858015168	0.2956963108125734	0.28102541861278124	0.15870053511606386	0.15927669920341278	0.27907758427338886	0.027029154963624527	0.1801031520581175	0.20696811561882647
